Time	X	Y	Theta	LS_X	LS_Y	RS_X	RS_Y	RsRoL	RsRoR	VL	VR
3547771148.074244	196.262249	358.050519	330.527344	201.781119	365.159814	190.743379	350.941224	0.004738	-0.009928	1.451613	1.353861
3547771149.374159	164.475340	372.020432	342.974365	169.108475	379.736264	159.842204	364.304601	0.027957	-0.009928	1.476051	1.353861
3547771150.041632	148.596616	376.091344	348.822113	149.542821	385.041466	147.650412	367.141221	0.009444	-0.009928	1.456500	1.353861
3547771150.706100	132.334545	378.819272	354.072083	125.131349	384.215008	139.537741	373.423536	0.009444	-0.014946	1.456500	1.348974
3547771151.393588	116.050648	380.032792	358.345001	114.232303	371.218394	117.868992	388.847191	0.014119	-0.009928	1.461388	1.353861
3547771152.126101	98.904927	379.633101	3.622739	103.070091	387.611285	94.739764	371.654918	0.004738	-0.030220	1.451613	1.334311
3547771152.800577	82.643806	378.064394	7.348733	74.768319	373.708169	90.519293	382.420620	0.009444	-0.004946	1.456500	1.358749
3547771153.484059	64.579330	375.337586	10.206804	70.921796	381.722969	58.236863	368.952203	0.004738	-0.009928	1.451613	1.353861
3547771154.159536	48.080935	371.991136	12.475124	48.901012	363.028576	47.260858	380.953696	0.027957	-0.030220	1.476051	1.334311
3547771158.933905	33.816515	349.841660	135.666351	38.732664	357.380326	28.900367	342.302994	0.000000	-0.020000	1.446725	1.344086
3547771159.630394	47.334458	337.187487	137.830551	50.835291	328.896277	43.833626	345.478698	0.009444	-0.025091	1.456500	1.339198
3547771160.331891	63.575198	323.514212	140.422958	56.261212	328.758792	70.889183	318.269632	0.023375	-0.030220	1.471163	1.334311
3547771161.691850	98.693895	295.557982	139.008430	92.374922	289.149348	105.012868	301.966615	0.014119	0.019435	1.461388	1.383187
3547771163.180900	132.324113	265.419691	140.322952	124.523055	269.907842	140.125171	260.931540	-0.009572	-0.051115	1.436950	1.314761
3547771163.871390	149.756851	252.979253	144.000511	154.172037	245.136668	145.341665	260.821837	0.004738	-0.025091	1.451613	1.339198
3547771164.558877	171.180594	239.162462	150.188705	176.319731	231.774007	166.041458	246.550918	0.004738	0.009786	1.451613	1.373412
3547771165.862792	210.410394	222.272652	162.916931	214.291718	214.152595	206.529071	230.392709	0.004738	-0.020000	1.451613	1.344086
3547771166.534266	229.961563	215.781508	160.820007	235.034294	223.215713	224.888832	208.347303	0.000000	-0.035386	1.446725	1.329423
3547771167.189731	249.346473	208.427090	158.411789	240.601530	206.299657	258.091416	210.554523	0.009444	-0.009928	1.456500	1.353861
3547771168.565698	287.958165	193.485508	152.454514	278.992415	194.269940	296.923915	192.701076	0.014119	-0.014946	1.461388	1.348974
3547771169.208153	290.783412	189.222692	85.294266	294.869529	197.241648	286.697296	181.203737	-0.004770	-0.040590	1.441838	1.324536
3547771169.865622	287.831363	185.661505	39.467136	279.005842	187.425073	296.656885	183.897936	0.041523	-0.025091	1.490714	1.339198
3547771171.190552	264.010155	168.194497	34.311707	261.820053	176.923956	266.200256	159.465037	0.004738	-0.020000	1.451613	1.344086
3547771171.837007	249.923366	158.873835	30.941446	254.035251	150.868062	245.811480	166.879608	-0.009572	-0.051115	1.436950	1.314761
3547771172.509482	235.310015	149.837805	31.557861	234.036887	140.928308	236.583144	158.747303	0.009444	-0.025091	1.456500	1.339198
3547771173.153939	220.356593	140.032379	33.188644	211.539446	141.837349	229.173740	138.227409	0.004738	-0.035386	1.451613	1.329423
3547771173.839420	205.417423	129.815170	33.839378	199.495551	136.592443	211.339296	123.037897	0.004738	-0.004946	1.451613	1.358749
3547771175.175365	174.353529	109.978346	29.043549	180.613671	116.444460	168.093388	103.512232	0.084876	0.070153	1.539589	1.436950
3547771175.881862	157.633659	101.072598	26.653492	148.644927	100.622376	166.622390	101.522820	0.185695	0.117213	1.666667	1.490714
3547771176.556336	140.919065	92.736677	26.926356	132.141559	94.725494	149.696571	90.747861	0.347312	0.205412	1.920821	1.603128
3547771177.227810	124.788610	84.174617	28.141714	123.598528	93.095587	125.978692	75.253647	0.417801	0.291314	2.057674	1.730205
3547771177.887277	109.083283	76.358903	26.235077	101.052904	72.295284	117.113663	80.422523	0.473258	0.338176	2.179863	1.808407
3547771178.553746	94.555466	69.949853	21.297567	88.801810	76.870506	100.309121	63.029199	0.495737	0.383721	2.233627	1.891496
3547771181.200613	39.872363	55.149815	15.709101	39.882600	64.149809	39.862126	46.149820	0.517159	0.420709	2.287390	1.964809
3547771181.870087	25.924045	51.054709	17.122696	34.814666	52.453587	17.033424	49.655830	0.499708	0.420709	2.243402	1.964809
3547771182.537564	16.298788	48.691205	347.819672	9.265027	54.306025	23.332549	43.076384	0.491730	0.401332	2.223851	1.925709
3547771183.206028	15.324898	49.544163	283.742706	7.754736	44.676653	22.895059	54.411673	0.475347	0.415938	2.184751	1.955034
3547771183.893513	16.035122	51.213468	222.994736	15.510336	60.198155	16.559909	42.228781	0.458366	0.418329	2.145650	1.959922
3547771184.555981	16.780667	51.479538	157.181854	15.862274	42.526519	17.699060	60.432558	0.456200	0.413534	2.140762	1.950147
3547771185.239463	24.893358	46.944804	150.016525	31.222375	40.546089	18.564342	53.343519	0.454024	0.430111	2.135875	1.984360
3547771185.943959	36.902013	40.013248	150.262772	41.480325	32.264761	32.323700	47.761735	0.445219	0.403797	2.116325	1.930596
3547771186.597420	51.188406	32.048794	148.706497	59.002560	36.514105	43.374253	27.583483	0.438508	0.408690	2.101662	1.940371
3547771187.301923	65.457930	23.199945	144.307724	67.294775	14.389383	63.621084	32.010507	0.436250	0.408690	2.096774	1.940371
3547771190.678299	82.236238	15.860724	251.276810	82.691467	6.872245	81.781009	24.849204	0.429413	0.386276	2.082111	1.896383
3547771191.354776	87.809940	29.282468	247.182190	80.219101	34.117669	95.400779	24.447268	0.427112	0.418329	2.077224	1.959922
3547771192.044266	95.111755	44.911377	243.422241	104.099965	45.371880	86.123544	44.450873	0.410700	0.401332	2.043011	1.925709
3547771193.448256	112.404444	75.102689	236.074982	116.363910	83.184930	108.444977	67.020447	0.408310	0.386276	2.038123	1.896383
3547771194.127733	123.464225	90.635234	230.949066	132.456286	90.257290	114.472164	91.013178	0.405909	0.388817	2.033236	1.901271
3547771194.802208	134.182968	103.432196	229.141953	132.445151	112.262824	135.920784	94.601568	0.427112	0.408690	2.077224	1.940371
3547771196.168177	158.381169	129.456831	223.294891	160.536338	138.194980	156.226000	120.718682	0.477427	0.489030	2.189638	2.116325
3547771196.893686	171.515461	140.527692	216.820923	171.974529	149.515976	171.056392	131.539407	0.483611	0.503125	2.204301	2.150538
3547771197.606192	186.484737	151.161703	213.419167	188.353252	142.357803	184.616223	159.965603	0.489714	0.514854	2.218964	2.179863
3547771198.281665	199.737588	160.835756	217.004944	201.833619	169.588279	197.641557	152.083233	0.462669	0.510980	2.155425	2.170088
3547771199.639622	223.240387	182.133677	227.952377	214.397138	183.806089	232.083635	180.461265	0.449642	0.480769	2.126100	2.096774
3547771200.303091	232.988527	193.683745	232.555405	232.291292	184.710793	233.685763	202.656697	0.438508	0.476581	2.101662	2.086999
3547771200.965559	241.903481	206.535508	238.379364	245.255782	198.183139	238.551180	214.887878	0.431703	0.465936	2.086999	2.062561
3547771201.630025	249.157107	218.750641	240.115906	240.366113	216.822318	257.948101	220.678964	0.413078	0.455036	2.047898	2.038123
3547771208.404805	261.209144	241.226367	252.592697	252.625905	238.519338	269.792383	243.933396	0.284465	0.338176	1.813294	1.808407
3547771209.095294	263.603276	250.557756	257.040222	268.462809	242.982471	258.743743	258.133041	0.284465	0.315262	1.813294	1.769306
3547771209.771770	263.610413	250.563644	257.114105	267.897513	242.650315	259.323314	258.476973	0.266010	0.312327	1.783969	1.764418
3547771210.472265	263.613286	250.548220	256.955048	269.099643	243.413805	258.126928	257.682635	0.266010	0.282051	1.783969	1.715543
3547771211.809208	264.206076	253.978854	259.822937	256.995517	259.364746	271.416636	248.592962	0.262875	0.263043	1.779081	1.686217
3547771212.483684	264.993840	266.522476	272.152618	256.721400	270.067436	273.266280	262.977516	0.233865	0.266257	1.735093	1.691105
3547771213.164163	263.654512	281.329052	277.625793	255.383145	277.781590	271.925879	284.876515	0.230550	0.236647	1.730205	1.647116
3547771213.843644	260.645366	296.467669	282.220886	265.136429	288.668288	256.154302	304.267051	0.217104	0.233259	1.710655	1.642229
3547771214.530127	256.104840	312.551595	288.315887	261.975689	305.730074	250.233992	319.373115	0.213694	0.236647	1.705767	1.647116
3547771215.255639	249.823300	326.376012	296.293396	242.330393	321.390398	257.316207	331.361626	0.199856	0.226422	1.686217	1.632454
3547771215.965141	241.777734	340.415834	302.655396	233.915556	336.035633	249.639911	344.796035	0.196347	0.208967	1.681329	1.608016
3547771216.723675	232.779541	353.206449	309.471039	223.782168	353.423889	241.776914	352.989008	0.189266	0.212500	1.671554	1.612903
3547771218.143677	206.696946	378.625946	320.142029	209.360255	370.029041	204.033637	387.222852	0.163818	0.190972	1.637341	1.583578
3547771218.893205	193.429824	389.421194	323.619293	193.747007	398.415603	193.112641	380.426785	0.163818	0.179907	1.637341	1.568915
3547771219.579689	177.959813	399.987256	329.870422	177.988557	408.987211	177.931069	390.987302	0.148793	0.157143	1.617791	1.539589
3547771220.311206	163.238325	407.788354	335.269958	156.299064	413.519555	170.177586	402.057154	0.156350	0.160997	1.627566	1.544477
3547771221.039720	145.999942	414.862721	340.576599	137.366039	412.321909	154.633844	417.403533	0.144979	0.157143	1.612903	1.539589
3547771222.490742	111.319008	425.542091	347.516541	102.929861	428.801264	119.708155	422.282918	0.129493	0.145433	1.593353	1.524927
3547771223.167220	94.341726	428.160216	353.920563	86.406622	432.406877	102.276830	423.913556	0.125561	0.096250	1.588465	1.466276
3547771223.948772	78.685599	428.498500	1.165829	70.413563	424.952598	86.957635	432.044402	0.109591	0.153264	1.568915	1.534702
3547771224.642261	60.937531	426.765233	8.928350	56.650945	434.678840	65.224117	418.851625	0.101456	0.125407	1.559140	1.500489
3547771227.468257	15.489165	412.236166	115.425003	8.946273	418.416018	22.032056	406.056314	0.093218	0.113076	1.549365	1.485826
3547771228.165748	21.979362	405.954029	140.192581	13.661037	409.389938	30.297687	402.518120	0.105536	0.091973	1.564027	1.461388
3547771228.825214	35.558902	396.939871	153.223709	29.662894	403.739657	41.454911	390.140085	0.089060	0.096250	1.544477	1.466276
3547771229.501692	51.718469	390.813750	165.723877	45.385540	397.208593	58.051397	384.418907	0.089060	0.087668	1.544477	1.456500
3547771230.880663	86.131596	390.747360	193.430344	94.909943	388.762260	77.353249	392.732460	0.093218	0.091973	1.549365	1.461388
3547771231.546133	104.118359	397.946250	209.117142	95.299966	399.745124	112.936752	396.147376	0.063549	0.083333	1.515152	1.451613
3547771232.216606	119.465053	409.787240	225.907486	122.014337	401.155835	116.915769	418.418645	0.080665	0.070153	1.534702	1.436950
3547771233.567557	136.671049	439.814587	254.247322	134.692204	448.594346	138.649893	431.034827	0.067869	0.074576	1.520039	1.441838
3547771234.220018	139.841112	457.500217	265.528976	130.859767	458.079392	148.822456	456.921043	0.080665	0.070153	1.534702	1.436950
3547771235.573973	138.156233	490.828167	279.839493	140.275852	499.575008	136.036614	482.081327	0.072162	0.038328	1.524927	1.402737
3547771236.282473	133.982878	506.563750	289.885025	127.171105	500.681594	140.794651	512.445905	0.067869	0.065700	1.520039	1.432063
3547771236.941938	127.039471	522.012406	298.449982	127.027588	531.012398	127.051355	513.012414	0.072162	0.056701	1.524927	1.422287
3547771238.304900	110.102321	546.610248	308.406464	105.549543	538.846730	114.655100	554.373766	0.050419	0.038328	1.500489	1.402737
