Time	X	Y	Theta	LS_X	LS_Y	RS_X	RS_Y	RsRoL	RsRoR	VL	VR
3547666395.400290	193.759326	164.050187	286.475311	198.769415	171.526751	188.749237	156.573623	0.449110	0.542424	2.072336	2.487781
3547666396.747241	184.912038	188.712854	293.224838	192.748771	193.138419	177.075306	184.287288	0.487424	0.666118	2.160313	2.878788
3547666397.402704	180.996465	198.600424	290.602875	171.996603	198.650412	189.996326	198.550436	0.485378	0.663437	2.155425	2.869013
3547666398.054161	177.788496	208.471673	283.274338	173.230941	200.710958	182.346051	216.232388	0.483322	0.668782	2.150538	2.888563
3547666398.737644	176.809360	217.417998	272.999329	173.984821	225.963288	179.633899	208.872708	0.470788	0.676665	2.121212	2.917889
3547666399.401113	176.664316	227.519257	268.921478	185.220628	224.728287	168.108003	230.310227	0.462238	0.683114	2.101662	2.942326
3547666400.757071	181.306601	243.080740	243.159607	189.867043	245.859020	172.746160	240.302459	0.426384	0.667452	2.023460	2.883675
3547666401.443552	186.285836	252.196931	234.592636	178.584951	256.854868	193.986721	247.538995	0.424051	0.658019	2.018573	2.849462
3547666402.101017	192.963420	258.866653	222.671219	189.609599	267.218413	196.317240	250.514893	0.397621	0.641309	1.964809	2.790811
3547666402.768489	200.953298	265.729030	214.862366	192.458740	262.755398	209.447856	268.702661	0.380036	0.628308	1.930596	2.746823
3547666403.447972	209.738181	270.617346	204.499252	212.361124	279.226653	207.115239	262.008039	0.369704	0.620904	1.911046	2.722385
3547666404.124444	220.121937	274.651235	195.797806	212.457390	269.933745	227.786484	279.368726	0.348394	0.605690	1.871945	2.673509
3547666404.777906	230.428808	276.299827	184.112427	221.912261	279.209883	238.945355	273.389771	0.331817	0.583431	1.842620	2.605083
3547666405.458385	242.353652	276.152015	173.601524	248.896564	282.331846	235.810740	269.972185	0.314705	0.568494	1.813294	2.561095
3547666406.311986	253.285198	273.507322	159.149643	245.383566	277.815942	261.186831	269.198702	0.284920	0.545988	1.764418	2.497556
3547666407.006478	264.040470	268.659891	151.103851	261.317203	260.081790	266.763738	277.237992	0.281850	0.524173	1.759531	2.438905
3547666407.697965	276.396925	259.227043	137.419098	282.921581	253.027941	269.872270	265.426145	0.263069	0.516667	1.730205	2.419355
3547666408.379446	284.291492	250.377183	121.842247	278.633290	257.376093	289.949695	243.378273	0.240336	0.512868	1.695992	2.409580
3547666409.066931	285.496691	247.848267	78.771606	287.564172	256.607577	283.429210	239.088956	0.240336	0.485386	1.695992	2.341153
3547666409.749413	285.495276	247.853035	78.611473	286.139635	256.829938	284.850917	238.876131	0.209726	0.477237	1.652004	2.321603
3547666410.420886	285.487468	247.740776	79.085670	290.159803	255.432934	280.815133	240.048618	0.213207	0.454102	1.656891	2.267840
3547666411.087361	284.658150	243.648812	76.924492	275.667071	243.248191	293.649229	244.049432	0.199156	0.449777	1.637341	2.258065
3547666412.455322	275.441580	220.763644	63.205662	272.155106	212.385154	278.728054	229.142133	0.192005	0.406744	1.627566	2.165200
3547666413.134800	269.335813	209.107808	58.748894	262.060542	214.405962	276.611083	203.809654	0.162517	0.406744	1.588465	2.165200
3547666413.805275	261.128799	196.645367	54.346951	268.396160	201.954365	253.861437	191.336370	0.147222	0.372596	1.568915	2.096774
3547666414.491775	252.822741	187.067273	44.717613	246.785347	180.392705	258.860136	193.741842	0.151081	0.364987	1.573803	2.082111
3547666415.851719	230.439241	169.177381	30.923489	234.694221	161.246735	226.184261	177.108027	0.139430	0.333447	1.559140	2.023460
3547666416.510181	217.813043	162.714140	23.400539	226.696065	164.160490	208.930022	161.267790	0.147222	0.346808	1.568915	2.047898
3547666417.173651	203.482271	157.534011	14.317019	194.627439	159.143963	212.337103	155.924059	0.184766	0.385045	1.617791	2.121212
3547666417.882152	189.842831	155.038499	6.483262	188.054130	146.218037	191.631532	163.858961	0.240336	0.401998	1.695992	2.155425
3547666418.521603	175.633573	154.402134	358.246490	174.690953	145.451633	176.576192	163.352635	0.266243	0.420727	1.735093	2.194526
3547666419.247112	162.887757	155.569405	351.017792	169.593061	149.566164	156.182453	161.572646	0.300016	0.454102	1.788856	2.267840
3547666419.923590	149.185842	157.655913	348.268646	145.286246	165.767211	153.085438	149.544615	0.345667	0.466855	1.867058	2.297165
3547666420.629088	136.990319	160.947182	343.307541	143.892101	166.723461	130.088537	155.170902	0.348394	0.481329	1.871945	2.331378
3547666421.265535	124.605656	164.706283	338.661697	129.910207	157.435676	119.301105	171.976891	0.359159	0.483362	1.891496	2.336266
